i_episode,total_reward,score,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
731,199.662708344,2.37693700409,5.0399999999999805,-8.6989127891,2.08155366277,126.348780146,2.29628531805,2.30780951818,0.0,-0.804140675827,0.0502520401852,9.68951002618,-28.6479769174,-28.6643551289,0.0,900.204351251,100.310034527,899.610123473,99.6838301997
732,200.747364113,2.38984957277,5.0399999999999805,-7.96589117042,7.44784733926,126.278179446,2.2840324075,2.24727963238,0.0,-0.676295038216,2.15918802889,9.60798295184,-28.6703468546,-28.6673405487,0.0,900.208450872,99.8603874857,900.249742205,99.5879571328
733,199.814144905,2.37873982029,5.0399999999999805,-8.33734558506,5.70730707544,126.273729059,2.28911732191,2.25877137147,0.0,-0.742015163258,1.575554398,9.6487175756,-28.6741201228,-28.6861201193,0.0,900.903383208,99.7001320462,900.545531065,100.326457173
734,199.979597748,2.380709497,5.0399999999999805,-8.12430841977,7.84309886004,126.186509285,2.26354660689,2.2376877182,0.0,-0.705029566235,2.0358312144,9.61064168859,-28.6721486327,-28.6461170002,0.0,899.525534477,100.54300841,900.386766819,99.1201430251
735,199.535017425,2.37541687411,5.0399999999999805,-8.71142797182,1.19353136559,126.330949756,2.28105944818,2.30353863766,0.0,-0.813328759745,-0.544803897094,9.6877540032,-28.6336369845,-28.6640664155,0.0,899.99460086,99.6837325654,899.322155049,100.364622764
736,199.241238334,2.37191950397,5.0399999999999805,-8.60245782426,5.45699926732,126.173332435,2.31981434505,2.3054319433,0.0,-0.773216052568,1.35694281222,9.62226564133,-28.6537779174,-28.6498204024,0.0,899.63501147,100.206070289,899.753301376,99.8506465975
737,199.212803501,2.37158099406,5.0399999999999805,-8.59231255073,4.55365741389,126.237985438,2.31170981007,2.29271896485,0.0,-0.780719216025,1.10284282028,9.65299958521,-28.65793546,-28.6418200597,0.0,899.43893981,100.420156283,899.983314859,100.440721725
738,199.385236956,2.37363377329,5.0399999999999805,-8.92042955754,-1.51404785372,126.33380669,2.24443363575,2.3094803735,0.0,-0.860396635272,-1.62622881438,9.68799035313,-28.6550074942,-28.6616556224,0.0,900.182847885,99.7986096402,899.914490904,99.9049486907
739,199.226927071,2.3717491318,5.0399999999999805,-8.51491015406,5.63663037846,126.152097268,2.29811571078,2.30251568664,0.0,-0.756212800552,1.04731817019,9.62903276644,-28.6668064028,-28.6638543178,0.0,900.156618623,99.7436165418,900.281019749,99.6489229092
740,199.627512379,2.37651800451,5.0399999999999805,-8.31211740618,6.99652017456,126.144099674,2.32006274836,2.2843080149,0.0,-0.721744351964,1.7880896127,9.60147141979,-28.6516098147,-28.6813132729,0.0,900.778077663,100.630056764,899.704714037,100.160716654
741,199.54372774,2.37552056833,5.0399999999999805,-8.59474935652,2.87047217773,126.274019066,2.30255137689,2.30999180157,0.0,-0.779632010038,0.121420552682,9.67320494406,-28.6514061334,-28.6525711305,0.0,899.688435641,99.5367563823,899.809837789,100.47346342
742,198.843871055,2.36718894113,5.0399999999999805,-9.17008649232,-5.62256313007,126.221409202,2.24712189967,2.29831439107,0.0,-0.933498138923,-2.69712570026,9.68770128749,-28.672197655,-28.6486659846,0.0,899.791790987,99.9390623859,900.408925326,99.5631248679
743,199.407283465,2.37389623172,5.0399999999999805,-8.74035998329,2.67088324212,126.345518405,2.2678594319,2.29891883664,0.0,-0.810370209532,0.139824791447,9.68915560862,-28.671304681,-28.6423347926,0.0,899.691516595,100.468828437,900.474282299,100.176814321
744,198.87241281,2.36752872393,5.0399999999999805,-8.43102429488,8.07620255989,126.053097519,2.2931723822,2.2723331581,0.0,-0.742138388025,2.18892371352,9.5700410554,-28.6593030308,-28.6588977424,0.0,900.135067826,100.333651615,899.942006039,99.9958259694
745,200.305993552,2.38459516133,5.0399999999999805,-8.47435751439,0.237764360304,126.456497798,2.23651110604,2.27435993317,0.0,-0.786738799199,-0.8481012094,9.7311657188,-28.6650779396,-28.6566736236,0.0,899.9064094,100.001353676,900.184799158,99.8802959872
746,197.821148095,2.35501366779,5.0399999999999805,-8.93442179252,6.5800025693,125.965993625,2.36580609473,2.33554516731,0.0,-0.814237225594,1.83621182484,9.55802612766,-28.659772471,-28.6619310944,0.0,899.995924313,100.065428108,899.960486841,100.328312568
747,198.597539114,2.36425641802,5.0399999999999805,-8.88374596993,3.60864809853,126.195400979,2.29270048222,2.31316073901,0.0,-0.826289076447,0.562149937932,9.6600277361,-28.661959389,-28.6541818292,0.0,899.751146476,100.019827396,900.122315746,100.229471167
748,200.183397033,2.38313567896,5.0399999999999805,-7.97579560554,10.0794310682,125.996624461,2.33064361985,2.26985674864,0.0,-0.65458664971,3.16439271192,9.47173703323,-28.6467469281,-28.6498962942,0.0,899.760881188,99.9174953809,899.674460502,99.7644317841
749,199.331100306,2.37298928936,5.0399999999999805,-8.93396707018,-2.69895722172,126.294806751,2.2542338904,2.31128244998,0.0,-0.866936323122,-2.0123828801,9.6828795669,-28.6706296289,-28.6465392603,0.0,899.648166948,100.00007477,900.198110526,99.6079004571
750,199.706716047,2.37746090533,5.0399999999999805,-8.30710135764,7.93344653347,126.116438178,2.30877254332,2.28704319918,0.0,-0.713946777311,2.29248718825,9.56327256812,-28.6880939302,-28.6618183897,0.0,900.290694149,100.325433202,900.977052103,99.8351653383
751,199.169726309,2.37106817034,5.0399999999999805,-8.55137098134,7.42291616328,126.072679234,2.32028188466,2.28390317511,0.0,-0.761623875361,2.14069445435,9.57037276628,-28.6593506582,-28.6632019133,0.0,900.050592934,99.7124503048,899.966552941,99.81039066
752,199.281462222,2.37239835979,5.0399999999999805,-8.88802125558,-3.89977877566,126.220061046,2.23683306184,2.32610026213,0.0,-0.861400257337,-2.81675706125,9.62498602613,-28.656567387,-28.6499654377,0.0,899.909673004,100.591229007,899.814767546,99.5541438594
753,198.617461376,2.36449358781,5.0399999999999805,-8.58895845266,9.49248460502,125.910766256,2.33103967443,2.27131420031,0.0,-0.764395019237,3.16039459171,9.47252399143,-28.6665507037,-28.6530264135,0.0,899.87535064,100.014019398,900.228204709,100.194121664
754,198.729087555,2.36582247089,5.0399999999999805,-8.41820968882,10.0726876651,125.885109171,2.31930710439,2.26383360199,0.0,-0.737480462574,3.10959038783,9.47744132076,-28.6561619155,-28.6608914867,0.0,899.921451548,100.241389793,899.859757283,99.8349398203
755,199.414219648,2.37397880534,5.0399999999999805,-8.49891874892,4.70461338903,126.253187436,2.32745593612,2.27006045913,0.0,-0.77237713188,1.56467477329,9.64346273252,-28.6635152662,-28.6778784378,0.0,900.742425371,100.274129993,900.208576448,99.8364380199
756,198.227311107,2.35984894175,5.0399999999999805,-8.57811629073,9.61410879559,125.817758438,2.36180348469,2.29886629637,0.0,-0.748873907615,3.22737611772,9.44431529068,-28.6811363719,-28.6550767186,0.0,899.958928222,99.8831535687,900.558402375,99.275660902
757,198.912066186,2.36800078793,5.0399999999999805,-9.05894546538,-1.3944951899,126.312519399,2.26635148778,2.30456727491,0.0,-0.887646528949,-1.3709321007,9.69700308819,-28.6492523651,-28.6626390123,0.0,899.923660354,100.39967032,899.691297337,99.2377621676
758,200.998006155,2.3928334066,5.0399999999999805,-8.1764266117,1.89439590523,126.480433403,2.25043095025,2.26481983077,0.0,-0.72868815949,-0.341333364773,9.71985628858,-28.6611211242,-28.6542488104,0.0,899.722519764,99.7974630732,900.149943667,99.8946854761
759,199.411419976,2.3739454759,5.0399999999999805,-8.01100539182,12.0684084395,125.772515184,2.32179019561,2.21800035798,0.0,-0.677309640572,4.16134778424,9.36895428388,-28.6464024763,-28.6671394911,0.0,900.422711299,100.867006012,899.561379202,99.9257155815
760,199.271532793,2.37228015229,5.0399999999999805,-8.77996554866,2.36443768088,126.283172097,2.31735535478,2.3132641017,0.0,-0.814666911397,0.302901100875,9.67841672053,-28.6583951343,-28.6695247139,0.0,900.359245703,99.7031616335,900.049432391,100.08857745
761,199.194650589,2.37136488796,5.0399999999999805,-8.85308506742,-0.416221798308,126.365974287,2.2411057027,2.2826811406,0.0,-0.853351180117,-1.16955228393,9.70973565775,-28.6514374426,-28.6502419578,0.0,899.874862725,100.260165126,899.691976155,99.8780718264
762,198.386961571,2.36174954251,5.0399999999999805,-8.7994891088,4.44684396733,126.143038848,2.30566116749,2.33060175883,0.0,-0.801294621875,0.615319226204,9.63604699506,-28.6661499803,-28.659063925,0.0,899.946598537,99.3852720314,900.218340339,100.930941707
763,199.86616265,2.37935907917,5.0399999999999805,-8.38333924944,5.38194365624,126.295171895,2.27380616983,2.28663950762,0.0,-0.738851271831,1.08472838083,9.6460982272,-28.6484768953,-28.6508329631,0.0,899.862035948,100.516821889,899.52595292,99.869318698
764,198.468987391,2.36272604037,5.0399999999999805,-8.41717208888,11.1607416938,125.702737055,2.33450341245,2.31879275193,0.0,-0.704623595351,3.0657382102,9.42429867937,-28.6553284684,-28.6462700463,0.0,899.713257543,100.735188001,899.980420074,99.9914957466
765,198.33102599,2.36108364273,5.0399999999999805,-8.8954404793,3.33106276108,126.167319991,2.30369380483,2.31811616613,0.0,-0.829326888975,0.213724599334,9.65824043171,-28.6554016719,-28.6648581111,0.0,900.163792512,100.395628831,899.77997746,99.7728720266
766,199.889073935,2.37963183256,5.0399999999999805,-8.82749091997,-1.64077218874,126.404905626,2.27939983673,2.29525829081,0.0,-0.851032083291,-0.981948046376,9.72930852811,-28.6550564024,-28.651492223,0.0,899.832048105,100.638634571,899.775675648,100.227087955
767,199.186923237,2.37127289567,5.0399999999999805,-8.57263975168,4.6578739528,126.204172834,2.30383854489,2.31216488795,0.0,-0.766465013203,0.772281447538,9.64958496039,-28.6706122305,-28.670351686,0.0,900.243671227,99.3970723538,900.333706706,100.915162133
768,198.522548318,2.36336367046,5.0399999999999805,-8.83494956824,5.40609947009,126.129451886,2.32809396122,2.30191281216,0.0,-0.815204122378,1.40985948344,9.61549943098,-28.6450815132,-28.6428968297,0.0,899.467692124,99.6885157486,899.732250967,100.27516771
769,199.098751378,2.37022323069,5.0399999999999805,-8.91185051017,-1.32730599062,126.284546369,2.28995628866,2.31181210445,0.0,-0.859450011735,-1.19823010486,9.70818197618,-28.6748956462,-28.6608860862,0.0,900.067559837,99.8016775394,900.519892116,99.8207726521
770,198.705821903,2.36554549884,5.0399999999999805,-8.62518006414,8.39015930914,125.948901946,2.36644016656,2.29539963659,0.0,-0.766184337487,2.91663424095,9.48449881754,-28.6420002723,-28.6573618623,0.0,900.092537947,100.243062534,899.541506149,99.822831967
771,198.957063375,2.36853646875,5.0399999999999805,-8.99204281845,-0.831055029931,126.300473817,2.27338296926,2.30835167205,0.0,-0.869677236542,-1.01583692629,9.70870658788,-28.6579513919,-28.6447544904,0.0,899.570517872,100.548713865,899.92213456,99.8649039575
772,200.185336594,2.38315876898,5.0399999999999805,-8.38158605689,3.58547899453,126.374058367,2.28480449261,2.27164001538,0.0,-0.755985983003,0.576796884711,9.69104300375,-28.6539926125,-28.6548291718,0.0,899.849396739,100.049906128,900.040241424,99.8038588569
773,199.312898363,2.37277259956,5.0399999999999805,-8.77512877554,2.0710610333,126.314316238,2.27344957654,2.28484460773,0.0,-0.826284817778,0.160548012018,9.70674765429,-28.667931106,-28.6576035462,0.0,899.849013319,100.026268536,900.264662573,100.099387795
774,200.717845648,2.38949816248,5.0399999999999805,-8.15252516265,3.96088295389,126.452180819,2.24429504718,2.24421111127,0.0,-0.72269182475,0.482278747529,9.71138157268,-28.6540051897,-28.6898427629,0.0,901.146288128,100.104188984,899.888727036,100.061901027
775,199.448470615,2.37438655494,5.0399999999999805,-8.37690557884,6.31190218742,126.207652933,2.27786650843,2.27975815102,0.0,-0.73785910691,1.36728291526,9.63022452644,-28.6702171571,-28.6666531795,0.0,900.396117243,100.708086083,900.343661357,99.9053690127
776,199.373772843,2.37349729575,5.0399999999999805,-8.90486637197,-0.307683972522,126.395520932,2.27270881142,2.27344867814,0.0,-0.870036930948,-0.452426180782,9.7298539892,-28.6297630968,-28.6467754522,0.0,899.49958246,99.9825663701,898.966136123,99.964386381
777,199.880438404,2.37952902862,5.0399999999999805,-8.26058693126,5.56366940763,126.226514634,2.30964117876,2.30711107579,0.0,-0.711403642724,1.12171319811,9.6336952081,-28.6656507471,-28.6511196505,0.0,899.637062719,100.267838129,900.38376667,100.551920206
778,199.500230489,2.37500274392,5.0399999999999805,-8.89910634702,-6.40733555961,126.061498031,2.22791622572,2.36142041542,0.0,-0.857595008392,-4.22110237149,9.4651416906,-28.6468479146,-28.6485214013,0.0,899.702261452,100.15842643,899.636646982,100.241060911
779,198.507989081,2.3631903462,5.0399999999999805,-9.24475670062,-4.4066951826,126.169076802,2.2987791059,2.33856648994,0.0,-0.927236259834,-2.25768431828,9.67021490178,-28.6501497892,-28.6683850244,0.0,900.350159769,100.064788559,899.775805261,100.506794562
780,198.797883544,2.36664147076,5.0399999999999805,-8.37921882776,7.68971992962,126.05274477,2.32876886751,2.29231966123,0.0,-0.727988999488,1.89488249074,9.57201855021,-28.6492300475,-28.6588457481,0.0,900.167421715,100.573759411,899.845799042,100.192076022
781,199.651316229,2.37680138368,5.0399999999999805,-8.87323717613,-5.89131547633,126.292620537,2.21937684885,2.27228329343,0.0,-0.891248261331,-2.90198297808,9.69465872021,-28.6495062599,-28.6564947577,0.0,899.769324391,99.9076622929,899.719860716,101.164286818
782,197.808344877,2.35486124853,5.0399999999999805,-7.97990997864,14.7239367692,125.338497962,2.3483552411,2.24726134603,0.0,-0.646378562282,4.70186347239,9.24216414841,-28.6592122511,-28.6800868167,0.0,900.547958347,99.5535818523,900.031080932,99.638440423
783,198.250058568,2.36011974486,5.0399999999999805,-8.73766019878,7.98623643393,125.961067227,2.34372455358,2.2796549723,0.0,-0.793115968117,2.75340986804,9.51741875997,-28.6564030046,-28.6729815909,0.0,900.551364549,99.8675030547,899.753746685,99.7095661538
784,198.768696166,2.36629400198,5.0399999999999805,-9.10231213844,-0.233527725368,126.296614089,2.31111971239,2.29996958642,0.0,-0.891137676741,-0.334395140197,9.71598326971,-28.6569950282,-28.6658978329,0.0,900.233026267,100.399303706,899.970160445,99.9733464204
785,198.220987385,2.35977365935,5.0399999999999805,-8.98224966134,5.52128294622,126.051773281,2.37193753517,2.3196324826,0.0,-0.832750811507,1.85028773523,9.58068368108,-28.662418215,-28.6527883981,0.0,899.765439338,99.8737876856,900.231031091,100.23753384
786,199.783900457,2.37837976734,5.0399999999999805,-8.60311886418,0.96549951319,126.322345486,2.32660693948,2.33028078644,0.0,-0.786370440114,-0.331087272138,9.6816164099,-28.6374861492,-28.6722538054,0.0,900.442582851,99.9522990314,899.496024314,99.8481776497
787,198.163771926,2.35909252293,5.0399999999999805,-8.94976111744,3.56875488465,126.164038267,2.33673963137,2.32770801222,0.0,-0.834810255889,0.70839930456,9.6476100101,-28.644249254,-28.6510910038,0.0,899.663489721,99.8637446388,899.701393465,100.073385246
788,199.746477784,2.37793425933,5.0399999999999805,-8.68769069655,-0.178298392936,126.383479019,2.25079373755,2.29010963229,0.0,-0.819984040839,-0.957195201027,9.71725344127,-28.6641555115,-28.6458032066,0.0,899.61200792,100.051819104,900.173008684,100.01916502
789,198.503053342,2.3631315874,5.0399999999999805,-8.81055345322,1.51814988924,126.132269029,2.36171168731,2.3795194904,0.0,-0.802683764034,-0.412563869932,9.63422447006,-28.64398141,-28.6393573339,0.0,899.429173992,100.024708403,899.439180886,99.2375502747
790,199.371354334,2.37346850397,5.0399999999999805,-8.93626105028,-1.98516162488,126.296900692,2.25570440622,2.32072620413,0.0,-0.86081898329,-1.87003163022,9.67512631028,-28.6687524905,-28.6552652852,0.0,899.931007979,99.5432930293,900.275321471,100.142442106
791,198.681183355,2.36525218279,5.0399999999999805,-8.48876823624,8.76593063607,125.975478769,2.34367624525,2.26105030759,0.0,-0.755544386807,2.97402240372,9.5000763653,-28.6499582673,-28.6490869741,0.0,899.691012636,99.7040052602,899.849862885,100.100145466
792,198.698543459,2.36545885071,5.0399999999999805,-8.73866421966,5.92700674349,126.120205139,2.3297654231,2.28014273211,0.0,-0.806135069901,1.83434832088,9.6047751789,-28.6544137887,-28.6479942207,0.0,899.555272797,99.691591703,899.915247323,100.483438973
793,199.153006545,2.37086912553,5.0399999999999805,-8.60583673498,5.11080385805,126.196658001,2.32467866661,2.28715369143,0.0,-0.784489776847,1.52052932731,9.62573787587,-28.633953354,-28.6534985473,0.0,899.805758645,99.742726065,899.177454091,99.7473449152
794,198.718562884,2.3656971772,5.0399999999999805,-8.87405331463,2.47787074909,126.189061275,2.29834081922,2.33482948443,0.0,-0.81994751808,-0.220432688483,9.65471846068,-28.6791721898,-28.671083016,0.0,900.278267055,98.9048452616,900.698636321,99.7526295402
795,199.06461193,2.3698168087,5.0399999999999805,-8.60981772681,6.13398559305,126.185341669,2.3048140753,2.25955503623,0.0,-0.788722639371,1.83051043899,9.62531563931,-28.6585432146,-28.6759616237,0.0,900.634246312,99.824605652,900.025071532,100.471879219
796,198.729065489,2.36582220821,5.0399999999999805,-8.9039615416,1.30620483604,126.23721678,2.29441025607,2.33616704997,0.0,-0.833142107374,-0.684427963019,9.66153238811,-28.6429002715,-28.6343264348,0.0,899.227925326,100.425945987,899.604550947,100.637488651
797,199.27942216,2.37237407333,5.0399999999999805,-9.04661696773,-4.85983731504,126.227687408,2.28049970359,2.33324260699,0.0,-0.893158218633,-2.61981863704,9.65619250233,-28.6532859858,-28.6685628424,0.0,900.3195328,100.267082403,899.924565104,100.587965246
798,199.40110716,2.37382270429,5.0399999999999805,-8.73123231023,0.864809703139,126.317309709,2.30399253797,2.30341620662,0.0,-0.819885742267,-0.301547398096,9.70890442249,-28.6776389971,-28.6694095276,0.0,900.290895314,99.1961092556,900.598047059,99.9719242243
799,198.4747639,2.36279480833,5.0399999999999805,-9.2147575945,-1.22741008845,126.273108509,2.3168403114,2.29881906343,0.0,-0.919840433486,-0.488623072944,9.72771925878,-28.6653133549,-28.6590762862,0.0,899.892270107,99.8616949847,899.887256311,98.6254407938
800,198.236125617,2.35995387639,5.0399999999999805,-9.2941896945,-4.10167017589,126.14736792,2.27102007015,2.35287948215,0.0,-0.926206561051,-2.66561567025,9.62199437307,-28.6642438444,-28.6515395311,0.0,899.679718842,99.6434740169,900.173952824,100.293651028
801,199.262174308,2.37216874176,5.0399999999999805,-8.65006557809,3.46684342957,126.284347712,2.33566858972,2.29654481389,0.0,-0.795381683848,0.952174941212,9.66076660042,-28.6540399745,-28.6519894867,0.0,899.829156614,100.108301452,899.79170539,99.638108046
802,198.147015484,2.35889304147,5.0399999999999805,-9.01051491996,1.6274952959,126.154090726,2.30649391061,2.3294859378,0.0,-0.85363954407,-0.38027932021,9.67200076223,-28.64973578,-28.6720964122,0.0,900.528050109,99.6280506167,899.539632618,99.960186522
803,199.058821307,2.3697478727,5.0399999999999805,-8.66686269397,4.57857980366,126.197307453,2.32832824485,2.29309399329,0.0,-0.791251459817,1.06467690626,9.64454399406,-28.6489508049,-28.6734141489,0.0,900.506370019,100.425105947,899.745920156,100.073520365
804,198.182880627,2.35932000746,5.0399999999999805,-9.02376509009,2.87347654034,126.173073923,2.35615645725,2.3270395497,0.0,-0.851725801943,0.815019608225,9.65052987238,-28.6509743133,-28.6557699395,0.0,900.074591792,99.922621176,899.832399603,100.071112662
805,199.639468675,2.37666034137,5.0399999999999805,-8.28303898752,6.8902853159,126.163192516,2.34494019255,2.25634904798,0.0,-0.732051316725,2.31093868179,9.57765087306,-28.6242024317,-28.6640277239,0.0,900.03426206,99.6287485694,899.028984574,100.074277848
806,200.354282544,2.38517003029,5.0399999999999805,-8.14296862099,6.02382853034,126.323754222,2.27284455482,2.25309922276,0.0,-0.708601360795,1.34959647315,9.6501697071,-28.6463934347,-28.6699534162,0.0,900.419188654,99.6761208341,899.784576312,100.259934662
807,198.129505641,2.35868459096,5.0399999999999805,-9.42827912606,-1.83683999989,126.251938555,2.32105683948,2.32961722339,0.0,-0.948468203496,-1.00710797755,9.70686509294,-28.6638849898,-28.6711123506,0.0,900.384353759,99.8958733999,900.276463086,99.9833791816
808,199.08008367,2.37000099607,5.0399999999999805,-8.76968347464,1.8405884944,126.322192471,2.28427053196,2.28889115879,0.0,-0.825652825686,-0.0546055722615,9.70280418315,-28.6642533373,-28.6391607882,0.0,899.215466023,99.5368937784,900.19698133,99.6448470234
809,198.874929372,2.367558683,5.0399999999999805,-9.05960494257,-3.29596964578,126.25978023,2.28548923025,2.32057922192,0.0,-0.893531093295,-1.92538750567,9.69042774892,-28.6709096443,-28.6409896298,0.0,899.420643446,98.9812744469,900.385427083,100.032099568
810,199.629653976,2.37654349971,5.0399999999999805,-8.83253917691,-1.60970554716,126.369311229,2.26994790234,2.2907118307,0.0,-0.854335266716,-1.2463988357,9.72509165658,-28.6558977449,-28.6771326671,0.0,900.425392839,99.4542979127,899.896521744,99.7209863604
811,198.625108037,2.36458461949,5.0399999999999805,-8.73324777313,6.40680530234,126.073075534,2.33478094476,2.28942172173,0.0,-0.797815721466,2.04055875447,9.58181131111,-28.6440044396,-28.6557792255,0.0,899.77642702,99.7886135322,899.610307017,99.753301543
812,199.587815012,2.37604541681,5.0399999999999805,-8.48600972488,4.74476847486,126.253003016,2.29131378637,2.29402488099,0.0,-0.756935801764,0.910308913574,9.65620147229,-28.6580281819,-28.65395179,0.0,899.916404862,100.075655144,899.893737564,100.212739207
813,198.701541509,2.36549454177,5.0399999999999805,-8.33115528563,9.08679362631,125.968939144,2.31809835695,2.27387839737,0.0,-0.720479371589,2.70824664698,9.52346374674,-28.6520953477,-28.6682840091,0.0,900.359770546,100.078817103,899.8042401,99.9607970821
814,199.136715568,2.37067518533,5.0399999999999805,-9.01454972734,-4.98132985966,126.238705408,2.25166262683,2.31811944874,0.0,-0.890469292496,-2.81449169041,9.65504880348,-28.6724852204,-28.6621188913,0.0,900.121619771,99.4493891403,900.458486137,100.281843927
815,199.239301184,2.37189644267,5.0399999999999805,-8.69985366996,4.68834078909,126.211163471,2.29358908208,2.31685354211,0.0,-0.785601330089,0.894775286152,9.63889452996,-28.6627667887,-28.6426729398,0.0,899.752425243,100.490300911,900.200296139,100.064101673
816,198.842891798,2.36717728331,5.0399999999999805,-8.73030327405,4.37045652894,126.185454026,2.29880628186,2.31536957146,0.0,-0.796400153859,0.597794406018,9.64514745993,-28.6373063872,-28.6554739076,0.0,899.901012922,100.056838369,899.266252939,99.6258391246
817,199.425183753,2.37410933039,5.0399999999999805,-8.76142974258,-0.326984200475,126.339064643,2.29393683931,2.30218784763,0.0,-0.831300453122,-0.788493320116,9.71298455971,-28.6477676385,-28.6595033964,0.0,900.147183909,99.9952381605,899.746717551,99.5604918861
818,198.05552169,2.35780382964,5.0399999999999805,-9.32900871726,-9.08451386779,125.914186907,2.29386115798,2.32123456684,0.0,-0.98100092428,-3.69257424681,9.61889252351,-28.6524783942,-28.6607690444,0.0,900.082078289,100.230751569,899.88295592,99.8904677035
819,199.458982584,2.37451169743,5.0399999999999805,-8.46621431442,6.24052086681,126.179540029,2.32287764779,2.28770800959,0.0,-0.751809930717,1.81024831598,9.60364520311,-28.6544972881,-28.6659443057,0.0,900.47979838,100.796145876,899.884861711,100.177558452
820,198.550646293,2.36369817016,5.0399999999999805,-9.25439977788,-6.14334045663,126.087637986,2.27190634287,2.34570230425,0.0,-0.932952375505,-3.22741394371,9.61686570295,-28.6589900942,-28.6555775305,0.0,900.006273065,100.213198618,899.96820984,100.527983763
821,199.597740138,2.37616357307,5.0399999999999805,-8.44636658065,5.08640788603,126.22812987,2.32074385273,2.29542153292,0.0,-0.751173728998,1.26080237369,9.64143843761,-28.6780274611,-28.6803043883,0.0,900.730225556,100.216755328,900.718613155,100.472762492
822,199.064152535,2.36981133971,5.0399999999999805,-8.97852729436,-1.47810946742,126.297163865,2.29611995642,2.31239287462,0.0,-0.87324294942,-1.03362925491,9.71342256553,-28.6441419596,-28.6578231353,0.0,899.884939874,99.2090875964,899.424776069,100.039787919
823,199.739513753,2.3778513542,5.0399999999999805,-8.41995993242,6.4061897449,126.236789198,2.30233999963,2.25244799282,0.0,-0.758077342797,2.07591572483,9.61249482549,-28.6390714245,-28.6690835926,0.0,900.459029586,100.328734599,899.336808959,99.5028239079
824,198.387617828,2.36175735509,5.0399999999999805,-9.1851415482,-1.3043664679,126.213137593,2.32719038121,2.34690755642,0.0,-0.897364289843,-0.931814439842,9.69325435042,-28.6575865728,-28.6542260328,0.0,899.813984577,99.8052944612,899.87051838,100.347402766
825,199.007304799,2.36913458094,5.0399999999999805,-8.18221659612,11.0285957735,125.835764877,2.28402790051,2.26404819026,0.0,-0.688395759393,2.88361605915,9.47802452833,-28.652183901,-28.67905483,0.0,900.46942189,99.5296871945,899.905310389,100.230278071
826,198.754208383,2.36612152837,5.0399999999999805,-9.02120866442,-3.08954539413,126.204426898,2.26904852507,2.33131275906,0.0,-0.879415734565,-2.24112276439,9.66031882003,-28.6679806234,-28.6814222146,0.0,900.669134305,99.9427555609,900.226774032,100.199135717
827,198.680676235,2.36524614565,5.0399999999999805,-9.15780658242,-1.32389608996,126.26701531,2.31273793984,2.33479172955,0.0,-0.895094717575,-0.90619987152,9.70279548095,-28.672539929,-28.6583635157,0.0,899.997366579,99.9315093106,900.395662537,100.366903174
828,198.953381937,2.36849264211,5.0399999999999805,-8.62797322325,5.93830852656,126.139384866,2.30931154866,2.27814163714,0.0,-0.785774904006,1.56832934879,9.62590776032,-28.6488744036,-28.661134767,0.0,900.070027457,100.018643176,899.730405629,99.9524633687
829,197.953897815,2.35659402161,5.0399999999999805,-8.74706044248,8.51807851725,125.907930704,2.34735313875,2.28828369094,0.0,-0.792406148414,2.66491308484,9.51237148243,-28.6508023832,-28.655748155,0.0,899.7360588,99.3055162766,899.542725111,99.9539445962
830,199.035515054,2.36947041731,5.0399999999999805,-8.91528786008,1.78057137021,126.252273575,2.32959716356,2.34155535578,0.0,-0.832193042673,0.0965053389998,9.66536080144,-28.6545822773,-28.6426647359,0.0,899.482788609,99.4146011125,899.982285137,100.237846614
831,198.77138113,2.36632596584,5.0399999999999805,-7.95963278508,13.7114688319,125.572574816,2.31281775443,2.21148842087,0.0,-0.664226267779,4.56671345451,9.30335319842,-28.6725608195,-28.6691713916,0.0,900.412774294,100.281057614,900.372100042,99.5021218032
832,199.904675275,2.3798175628,5.0399999999999805,-8.33191151469,8.34704121882,126.098753805,2.30383963492,2.25279315446,0.0,-0.731140495788,2.80059448267,9.53363753792,-28.6554988531,-28.6518990604,0.0,899.942152499,100.283335904,899.90215489,99.6845223308
833,199.746528244,2.37793486005,5.0399999999999805,-7.99671440648,10.7409014871,125.930096278,2.27908964474,2.26455772875,0.0,-0.656441199694,2.85663119861,9.49480731558,-28.6570694659,-28.6657310827,0.0,900.285789731,99.6670716901,899.939441284,100.155832544
834,199.074240762,2.36993143764,5.0399999999999805,-9.03009656867,-6.50100768186,126.087128869,2.23759292812,2.33822870205,0.0,-0.895070923687,-3.72184806798,9.56481547812,-28.6620122034,-28.6594211417,0.0,899.979927809,99.9402422148,900.203523556,99.9834220936
835,198.69278858,2.36539034023,5.0399999999999805,-9.2071164281,-4.39517487144,126.221647438,2.27600317026,2.32373697519,0.0,-0.925792948166,-2.26629766708,9.67964440967,-28.6600989008,-28.6524366929,0.0,899.666322014,100.371141547,900.022646893,100.327452735
836,199.470314477,2.37464660091,5.0399999999999805,-8.90852087059,-7.03768962366,126.105266616,2.24415831704,2.31487502101,0.0,-0.886512679043,-3.77697234458,9.58438157678,-28.6584103705,-28.6659015682,0.0,900.227840578,100.214997116,899.993528689,99.7423077451
